date,time,team1Name,team1Score,team1Bps,team2Name,team2Score,team2Bps,venue,referee,totalScore,winner,extraTime,hour,day,month,year,season
28/Sep/2013,15:15,Saracens,22,0,Harlequins,12,0,Twickenham Stoop,Martin Fox,34,A,N,15,Sat,Sep,2013,2013-14
29/Sep/2013,14:00,Exeter,9,0,Leicester,21,0,Sandy Park,Tim Wigglesworth,30,A,N,14,Sun,Sep,2013,2013-14
29/Sep/2013,14:00,Leicester,21,0,Exeter,9,0,Sandy Park,Tim Wigglesworth,30,A,N,14,Sun,Sep,2013,2013-14
29/Sep/2013,15:00,Newcastle,16,0,Gloucester,22,0,Kingston Park,Andrew Small,38,A,N,15,Sun,Sep,2013,2013-14
29/Sep/2013,15:00,Gloucester,22,0,Newcastle,16,0,Kingston Park,Andrew Small,38,A,N,15,Sun,Sep,2013,2013-14
04/Oct/2013,19:45,Sale,19,0,Bath,13,0,Salford City Stadium,Andrew Small,32,H,N,19,Fri,Oct,2013,2013-14
04/Oct/2013,19:45,Bath,13,0,Sale,19,0,Salford City Stadium,Andrew Small,32,H,N,19,Fri,Oct,2013,2013-14
05/Oct/2013,15:00,London Irish,18,0,Harlequins,13,0,Madejski Stadium,David Rose,31,H,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:00,Harlequins,13,0,London Irish,18,0,Madejski Stadium,David Rose,31,H,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:00,Saracens,19,0,Wasps,12,0,Allianz Park,Luke Pearce,31,H,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:00,Wasps,12,0,Saracens,19,0,Allianz Park,Luke Pearce,31,H,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:00,Worcester,11,0,Newcastle,16,0,Sixways,Martin Fox,27,A,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:00,Newcastle,16,0,Worcester,11,0,Sixways,Martin Fox,27,A,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:15,Leicester,19,0,Northampton,19,0,Welford Road,JP Doyle,38,D,N,15,Sat,Oct,2013,2013-14
05/Oct/2013,15:15,Northampton,19,0,Leicester,19,0,Welford Road,JP Doyle,38,D,N,15,Sat,Oct,2013,2013-14
06/Oct/2013,14:00,Gloucester,12,0,Exeter,29,0,Kingsholm,Matthew Carley,41,A,N,14,Sun,Oct,2013,2013-14
06/Oct/2013,14:00,Exeter,29,0,Gloucester,12,0,Kingsholm,Matthew Carley,41,A,N,14,Sun,Oct,2013,2013-14
25/Oct/2013,19:45,Bath,15,0,Gloucester,13,0,The Recreation Ground,Wayne Barnes,28,H,N,19,Fri,Oct,2013,2013-14
25/Oct/2013,19:45,Gloucester,13,0,Bath,15,0,The Recreation Ground,Wayne Barnes,28,H,N,19,Fri,Oct,2013,2013-14
26/Oct/2013,15:00,Exeter,40,0,Worcester,6,0,Sandy Park,JP Doyle,46,H,N,15,Sat,Oct,2013,2013-14
26/Oct/2013,15:00,Worcester,6,0,Exeter,40,0,Sandy Park,JP Doyle,46,H,N,15,Sat,Oct,2013,2013-14
26/Oct/2013,15:00,Harlequins,24,0,Sale,3,0,Twickenham Stoop,Luke Pearce,27,H,N,15,Sat,Oct,2013,2013-14
26/Oct/2013,15:00,Sale,3,0,Harlequins,24,0,Twickenham Stoop,Luke Pearce,27,H,N,15,Sat,Oct,2013,2013-14
26/Oct/2013,15:15,Northampton,41,0,Saracens,20,0,Franklin's Gardens,Tim Wigglesworth,61,H,N,15,Sat,Oct,2013,2013-14
26/Oct/2013,15:15,Saracens,20,0,Northampton,41,0,Franklin's Gardens,Tim Wigglesworth,61,H,N,15,Sat,Oct,2013,2013-14
27/Oct/2013,14:00,Wasps,22,0,Leicester,12,0,Adams Park,Andrew Small,34,H,N,14,Sun,Oct,2013,2013-14
27/Oct/2013,14:00,Leicester,12,0,Wasps,22,0,Adams Park,Andrew Small,34,H,N,14,Sun,Oct,2013,2013-14
27/Oct/2013,15:00,Newcastle,13,0,London Irish,11,0,Kingston Park,Gregory Garner,24,H,N,15,Sun,Oct,2013,2013-14
27/Oct/2013,15:00,London Irish,11,0,Newcastle,13,0,Kingston Park,Gregory Garner,24,H,N,15,Sun,Oct,2013,2013-14
01/Nov/2013,19:45,Worcester,6,0,Bath,21,0,Sixways,Gregory Garner,27,A,N,19,Fri,Nov,2013,2013-14
01/Nov/2013,19:45,Bath,21,0,Worcester,6,0,Sixways,Gregory Garner,27,A,N,19,Fri,Nov,2013,2013-14
01/Nov/2013,20:00,Sale,16,0,Exeter,18,0,Salford City Stadium,Wayne Barnes,34,A,N,20,Fri,Nov,2013,2013-14
01/Nov/2013,20:00,Exeter,18,0,Sale,16,0,Salford City Stadium,Wayne Barnes,34,A,N,20,Fri,Nov,2013,2013-14
02/Nov/2013,17:00,Gloucester,30,2,Wasps,32,0,Kingsholm,JP Doyle,62,A,N,17,Sat,Nov,2013,2013-14
02/Nov/2013,17:00,Wasps,32,0,Gloucester,30,2,Kingsholm,JP Doyle,62,A,N,17,Sat,Nov,2013,2013-14
02/Nov/2013,17:30,Leicester,16,0,Harlequins,23,0,Welford Road,Tim Wigglesworth,39,A,N,17,Sat,Nov,2013,2013-14
02/Nov/2013,17:30,Harlequins,23,0,Leicester,16,0,Welford Road,Tim Wigglesworth,39,A,N,17,Sat,Nov,2013,2013-14
03/Nov/2013,14:00,London Irish,14,0,Northampton,19,0,Madejski Stadium,Andrew Small,33,A,N,14,Sun,Nov,2013,2013-14
03/Nov/2013,14:00,Northampton,19,0,London Irish,14,0,Madejski Stadium,Andrew Small,33,A,N,14,Sun,Nov,2013,2013-14
03/Nov/2013,15:00,Saracens,40,0,Newcastle,3,0,Allianz Park,Matthew Carley,43,H,N,15,Sun,Nov,2013,2013-14
03/Nov/2013,15:00,Newcastle,3,0,Saracens,40,0,Allianz Park,Matthew Carley,43,H,N,15,Sun,Nov,2013,2013-14
22/Nov/2013,20:00,Sale,26,0,Worcester,10,0,Salford City Stadium,Andrew Small,36,H,N,20,Fri,Nov,2013,2013-14
22/Nov/2013,20:00,Worcester,10,0,Sale,26,0,Salford City Stadium,Andrew Small,36,H,N,20,Fri,Nov,2013,2013-14
23/Nov/2013,15:00,Exeter,9,0,Saracens,16,0,Sandy Park,Tim Wigglesworth,25,A,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:00,Saracens,16,0,Exeter,9,0,Sandy Park,Tim Wigglesworth,25,A,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:00,Harlequins,27,0,Gloucester,19,0,Twickenham Stoop,Matthew Carley,46,H,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:00,Gloucester,19,0,Harlequins,27,0,Twickenham Stoop,Matthew Carley,46,H,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:00,Leicester,20,0,London Irish,11,0,Welford Road,Martin Fox,31,H,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:00,London Irish,11,0,Leicester,20,0,Welford Road,Martin Fox,31,H,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:15,Northampton,18,0,Newcastle,0,0,Franklin's Gardens,Dean Richards,18,H,N,15,Sat,Nov,2013,2013-14
23/Nov/2013,15:15,Newcastle,0,0,Northampton,18,0,Franklin's Gardens,Dean Richards,18,H,N,15,Sat,Nov,2013,2013-14
24/Nov/2013,14:00,Wasps,5,0,Bath,28,0,Adams Park,Luke Pearce,33,A,N,14,Sun,Nov,2013,2013-14
24/Nov/2013,14:00,Bath,28,0,Wasps,5,0,Adams Park,Luke Pearce,33,A,N,14,Sun,Nov,2013,2013-14
29/Nov/2013,19:45,Gloucester,17,0,Leicester,22,0,Kingsholm,Greg Garner,39,A,N,19,Fri,Nov,2013,2013-14
29/Nov/2013,19:45,Leicester,22,0,Gloucester,17,0,Kingsholm,Greg Garner,39,A,N,19,Fri,Nov,2013,2013-14
30/Nov/2013,15:00,London Irish,12,0,Wasps,19,0,Madejski Stadium,Dean Richards,31,A,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:00,Wasps,19,0,London Irish,12,0,Madejski Stadium,Dean Richards,31,A,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:00,Saracens,24,0,Sale,19,0,Allianz Park,JP Doyle,43,H,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:00,Sale,19,0,Saracens,24,0,Allianz Park,JP Doyle,43,H,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:00,Worcester,10,0,Northampton,33,0,Sixways,Tim Wigglesworth,43,A,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:00,Northampton,33,0,Worcester,10,0,Sixways,Tim Wigglesworth,43,A,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:15,Bath,21,0,Exeter,16,0,The Recreation Ground,Matthew Carley,37,H,N,15,Sat,Nov,2013,2013-14
30/Nov/2013,15:15,Exeter,16,0,Bath,21,0,The Recreation Ground,Matthew Carley,37,H,N,15,Sat,Nov,2013,2013-14
01/Dec/2013,15:00,Newcastle,9,0,Harlequins,35,0,Kingston Park,Andrew Small,44,A,N,15,Sun,Dec,2013,2013-14
01/Dec/2013,15:00,Harlequins,35,0,Newcastle,9,0,Kingston Park,Andrew Small,44,A,N,15,Sun,Dec,2013,2013-14
20/Dec/2013,20:00,Sale,15,0,London Irish,3,0,Salford City Stadium,Tim Wigglesworth,18,H,N,20,Fri,Dec,2013,2013-14
20/Dec/2013,20:00,London Irish,3,0,Sale,15,0,Salford City Stadium,Tim Wigglesworth,18,H,N,20,Fri,Dec,2013,2013-14
21/Dec/2013,15:00,Bath,14,0,Harlequins,3,0,The Recreation Ground,Martin Fox,17,H,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Harlequins,3,0,Bath,14,0,The Recreation Ground,Martin Fox,17,H,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Exeter,16,0,Newcastle,3,0,Sandy Park,Greg Garner,19,H,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Newcastle,3,0,Exeter,16,0,Sandy Park,Greg Garner,19,H,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Wasps,15,0,Northampton,17,0,Adams Park,Matthew Carley,32,A,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Northampton,17,0,Wasps,15,0,Adams Park,Matthew Carley,32,A,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Saracens,49,0,Leicester,10,0,Allianz Park,Wayne Barnes,59,H,N,15,Sat,Dec,2013,2013-14
21/Dec/2013,15:00,Leicester,10,0,Saracens,49,0,Allianz Park,Wayne Barnes,59,H,N,15,Sat,Dec,2013,2013-14
22/Dec/2013,15:00,Gloucester,12,0,Worcester,6,0,Kingsholm,JP Doyle,18,H,N,15,Sun,Dec,2013,2013-14
22/Dec/2013,15:00,Worcester,6,0,Gloucester,12,0,Kingsholm,JP Doyle,18,H,N,15,Sun,Dec,2013,2013-14
27/Dec/2013,19:45,Newcastle,12,0,Wasps,17,0,Kingston Park,Wayne Barnes,29,A,N,19,Fri,Dec,2013,2013-14
27/Dec/2013,19:45,Wasps,17,0,Newcastle,12,0,Kingston Park,Wayne Barnes,29,A,N,19,Fri,Dec,2013,2013-14
28/Dec/2013,15:00,Leicester,30,0,Sale,23,0,Welford Road,Matthew Carley,53,H,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Sale,23,0,Leicester,30,0,Welford Road,Matthew Carley,53,H,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Northampton,43,0,Bath,25,0,Franklin's Gardens,Luke Pearce,68,H,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Bath,25,0,Northampton,43,0,Franklin's Gardens,Luke Pearce,68,H,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Worcester,8,0,Saracens,26,0,Sixways,Gregory Garner,34,A,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Saracens,26,0,Worcester,8,0,Sixways,Gregory Garner,34,A,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Harlequins,22,0,Exeter,6,0,Twickenham Stadium,JP Doyle,28,H,N,15,Sat,Dec,2013,2013-14
28/Dec/2013,15:00,Exeter,6,0,Harlequins,22,0,Twickenham Stadium,JP Doyle,28,H,N,15,Sat,Dec,2013,2013-14
29/Dec/2013,15:00,London Irish,19,0,Gloucester,22,0,Madejski Stadium,Andrew Small,41,A,N,15,Sun,Dec,2013,2013-14
29/Dec/2013,15:00,Gloucester,22,0,London Irish,19,0,Madejski Stadium,Andrew Small,41,A,N,15,Sun,Dec,2013,2013-14
03/Jan/2014,19:45,Newcastle,8,0,Sale,16,0,Kingston Park,Andrew Small,24,A,N,19,Fri,Jan,2014,2013-14
03/Jan/2014,19:45,Sale,16,0,Newcastle,8,0,Kingston Park,Andrew Small,24,A,N,19,Fri,Jan,2014,2013-14
03/Jan/2014,19:45,Northampton,23,0,Harlequins,9,0,Franklin's Gardens,Greg Garner,32,H,N,19,Fri,Jan,2014,2013-14
03/Jan/2014,19:45,Harlequins,9,0,Northampton,23,0,Franklin's Gardens,Greg Garner,32,H,N,19,Fri,Jan,2014,2013-14
04/Jan/2014,15:00,London Irish,22,0,Worcester,9,0,Madejski Stadium,Wayne Barnes,31,H,N,15,Sat,Jan,2014,2013-14
04/Jan/2014,15:00,Worcester,9,0,London Irish,22,0,Madejski Stadium,Wayne Barnes,31,H,N,15,Sat,Jan,2014,2013-14
04/Jan/2014,15:15,Gloucester,8,0,Saracens,29,0,Kingsholm,Luke Pearce,37,A,N,15,Sat,Jan,2014,2013-14
04/Jan/2014,15:15,Saracens,29,0,Gloucester,8,0,Kingsholm,Luke Pearce,37,A,N,15,Sat,Jan,2014,2013-14
05/Jan/2014,14:00,Leicester,27,0,Bath,27,0,Welford Road,JP Doyle,54,D,N,14,Sun,Jan,2014,2013-14
05/Jan/2014,14:00,Bath,27,0,Leicester,27,0,Welford Road,JP Doyle,54,D,N,14,Sun,Jan,2014,2013-14
05/Jan/2014,15:00,Wasps,19,0,Exeter,16,0,Adams Park,Andrew Small,35,H,N,15,Sun,Jan,2014,2013-14
05/Jan/2014,15:00,Exeter,16,0,Wasps,19,0,Adams Park,Andrew Small,35,H,N,15,Sun,Jan,2014,2013-14
07/Feb/2014,19:45,Worcester,22,0,Leicester,23,0,Sixways,Andrew Small,45,A,N,19,Fri,Feb,2014,2013-14
07/Feb/2014,19:45,Leicester,23,0,Worcester,22,0,Sixways,Andrew Small,45,A,N,19,Fri,Feb,2014,2013-14
07/Feb/2014,20:00,Sale,24,0,Gloucester,19,0,Salford City Stadium,Matthew Carley,43,H,N,20,Fri,Feb,2014,2013-14
07/Feb/2014,20:00,Gloucester,19,0,Sale,24,0,Salford City Stadium,Matthew Carley,43,H,N,20,Fri,Feb,2014,2013-14
08/Feb/2014,15:00,Bath,24,0,Newcastle,6,0,The Recreation Ground,Tim Wigglesworth,30,H,N,15,Sat,Feb,2014,2013-14
08/Feb/2014,15:00,Newcastle,6,0,Bath,24,0,The Recreation Ground,Tim Wigglesworth,30,H,N,15,Sat,Feb,2014,2013-14
08/Feb/2014,15:00,Saracens,13,0,London Irish,22,0,Allianz Park,Dean Richards,35,A,N,15,Sat,Feb,2014,2013-14
08/Feb/2014,15:00,London Irish,22,0,Saracens,13,0,Allianz Park,Dean Richards,35,A,N,15,Sat,Feb,2014,2013-14
08/Feb/2014,19:00,Exeter,16,1,Northampton,17,0,Sandy Park,Greg Garner,33,A,N,19,Sat,Feb,2014,2013-14
08/Feb/2014,19:00,Northampton,17,0,Exeter,16,1,Sandy Park,Greg Garner,33,A,N,19,Sat,Feb,2014,2013-14
09/Feb/2014,13:00,Harlequins,11,0,Wasps,10,1,Twickenham Stoop,Luke Pearce,21,H,N,13,Sun,Feb,2014,2013-14
09/Feb/2014,13:00,Wasps,10,1,Harlequins,11,0,Twickenham Stoop,Luke Pearce,21,H,N,13,Sun,Feb,2014,2013-14
14/Feb/2014,20:00,Sale,10,0,Saracens,15,0,Salford City Stadium,Greg Garner,25,A,N,20,Fri,Feb,2014,2013-14
14/Feb/2014,20:00,Saracens,15,0,Sale,10,0,Salford City Stadium,Greg Garner,25,A,N,20,Fri,Feb,2014,2013-14
15/Feb/2014,15:00,Harlequins,18,0,Newcastle,14,0,Twickenham Stoop,JP Doyle,32,H,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:00,Newcastle,14,0,Harlequins,18,0,Twickenham Stoop,JP Doyle,32,H,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:00,Wasps,20,0,London Irish,23,0,Adams Park,Tim Wigglesworth,43,A,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:00,London Irish,23,0,Wasps,20,0,Adams Park,Tim Wigglesworth,43,A,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:00,Northampton,30,0,Worcester,14,0,Franklin's Gardens,Wayne Barnes,44,H,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:00,Worcester,14,0,Northampton,30,0,Franklin's Gardens,Wayne Barnes,44,H,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:15,Exeter,23,0,Bath,27,0,Sandy Park,Andrew Small,50,A,N,15,Sat,Feb,2014,2013-14
15/Feb/2014,15:15,Bath,27,0,Exeter,23,0,Sandy Park,Andrew Small,50,A,N,15,Sat,Feb,2014,2013-14
16/Feb/2014,14:00,Leicester,11,0,Gloucester,8,0,Welford Road,Dean Richards,19,H,N,14,Sun,Feb,2014,2013-14
16/Feb/2014,14:00,Gloucester,8,0,Leicester,11,0,Welford Road,Dean Richards,19,H,N,14,Sun,Feb,2014,2013-14
22/Feb/2014,14:00,Bath,32,0,Wasps,25,0,The Recreation Ground,Matthew Carley,57,H,N,14,Sat,Feb,2014,2013-14
22/Feb/2014,14:00,Wasps,25,0,Bath,32,0,The Recreation Ground,Matthew Carley,57,H,N,14,Sat,Feb,2014,2013-14
22/Feb/2014,14:00,Gloucester,25,0,Harlequins,20,0,Kingsholm,Gregory Garner,45,H,N,14,Sat,Feb,2014,2013-14
22/Feb/2014,14:00,Harlequins,20,0,Gloucester,25,0,Kingsholm,Gregory Garner,45,H,N,14,Sat,Feb,2014,2013-14
22/Feb/2014,14:00,Worcester,12,0,Sale,24,0,Sixways,Tim Wigglesworth,36,A,N,14,Sat,Feb,2014,2013-14
22/Feb/2014,14:00,Sale,24,0,Worcester,12,0,Sixways,Tim Wigglesworth,36,A,N,14,Sat,Feb,2014,2013-14
23/Feb/2014,13:00,London Irish,15,1,Leicester,20,0,Madejski Stadium,JP Doyle,35,A,N,13,Sun,Feb,2014,2013-14
23/Feb/2014,13:00,Leicester,20,0,London Irish,15,1,Madejski Stadium,JP Doyle,35,A,N,13,Sun,Feb,2014,2013-14
23/Feb/2014,15:00,Newcastle,16,1,Northampton,22,0,Kingston Park,Andrew Small,38,A,N,15,Sun,Feb,2014,2013-14
23/Feb/2014,15:00,Northampton,22,0,Newcastle,16,1,Kingston Park,Andrew Small,38,A,N,15,Sun,Feb,2014,2013-14
23/Feb/2014,15:15,Saracens,23,0,Exeter,10,0,Allianz Park,Wayne Barnes,33,H,N,15,Sun,Feb,2014,2013-14
23/Feb/2014,15:15,Exeter,10,0,Saracens,23,0,Allianz Park,Wayne Barnes,33,H,N,15,Sun,Feb,2014,2013-14
28/Feb/2014,20:00,Bath,10,0,Saracens,23,0,The Recreation Ground,Luke Pearce,33,A,N,20,Fri,Feb,2014,2013-14
28/Feb/2014,20:00,Saracens,23,0,Bath,10,0,The Recreation Ground,Luke Pearce,33,A,N,20,Fri,Feb,2014,2013-14
01/Mar/2014,15:00,Exeter,18,0,London Irish,0,0,Sandy Park,Matthew Carley,18,H,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,London Irish,0,0,Exeter,18,0,Sandy Park,Matthew Carley,18,H,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Harlequins,21,0,Worcester,20,0,Twickenham Stoop,Wayne Barnes,41,H,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Worcester,20,0,Harlequins,21,0,Twickenham Stoop,Wayne Barnes,41,H,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Wasps,17,0,Sale,21,0,Adams Park,Dean Richards,38,A,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Sale,21,0,Wasps,17,0,Adams Park,Dean Richards,38,A,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Northampton,39,0,Gloucester,13,0,Franklin's Gardens,Tim Wigglesworth,52,H,N,15,Sat,Mar,2014,2013-14
01/Mar/2014,15:00,Gloucester,13,0,Northampton,39,0,Franklin's Gardens,Tim Wigglesworth,52,H,N,15,Sat,Mar,2014,2013-14
02/Mar/2014,15:00,Newcastle,18,0,Leicester,41,0,Kingston Park,Greg Garner,59,A,N,15,Sun,Mar,2014,2013-14
02/Mar/2014,15:00,Leicester,41,0,Newcastle,18,0,Kingston Park,Greg Garner,59,A,N,15,Sun,Mar,2014,2013-14
21/Mar/2014,19:45,Worcester,11,0,Wasps,13,0,Sixways,Andrew Small,24,A,N,19,Fri,Mar,2014,2013-14
21/Mar/2014,19:45,Wasps,13,0,Worcester,11,0,Sixways,Andrew Small,24,A,N,19,Fri,Mar,2014,2013-14
22/Mar/2014,14:00,Sale,19,0,Northampton,6,0,Salford City Stadium,Luke Pearce,25,H,N,14,Sat,Mar,2014,2013-14
22/Mar/2014,14:00,Northampton,6,0,Sale,19,0,Salford City Stadium,Luke Pearce,25,H,N,14,Sat,Mar,2014,2013-14
22/Mar/2014,15:00,Gloucester,40,0,Newcastle,33,2,Kingsholm,Wayne Barnes,73,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:00,Newcastle,33,2,Gloucester,40,0,Kingsholm,Wayne Barnes,73,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:15,Saracens,39,0,Harlequins,17,0,Wembley Stadium,JP Doyle,56,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,15:15,Harlequins,17,0,Saracens,39,0,Wembley Stadium,JP Doyle,56,H,N,15,Sat,Mar,2014,2013-14
22/Mar/2014,17:30,London Irish,23,0,Bath,44,0,Madejski Stadium,Greg Garner,67,A,N,17,Sat,Mar,2014,2013-14
22/Mar/2014,17:30,Bath,44,0,London Irish,23,0,Madejski Stadium,Greg Garner,67,A,N,17,Sat,Mar,2014,2013-14
23/Mar/2014,14:00,Leicester,45,0,Exeter,15,0,Welford Road,Dean Richards,60,H,N,14,Sun,Mar,2014,2013-14
23/Mar/2014,14:00,Exeter,15,0,Leicester,45,0,Welford Road,Dean Richards,60,H,N,14,Sun,Mar,2014,2013-14
28/Mar/2014,19:45,Bath,11,0,Sale,12,0,The Recreation Ground,Dean Richards,23,A,N,19,Fri,Mar,2014,2013-14
28/Mar/2014,19:45,Sale,12,0,Bath,11,0,The Recreation Ground,Dean Richards,23,A,N,19,Fri,Mar,2014,2013-14
29/Mar/2014,15:00,Exeter,13,0,Gloucester,14,0,Sandy Park,Matthew Carley,27,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Gloucester,14,0,Exeter,13,0,Sandy Park,Matthew Carley,27,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Harlequins,23,0,London Irish,9,0,Twickenham Stoop,Andrew Small,32,H,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,London Irish,9,0,Harlequins,23,0,Twickenham Stoop,Andrew Small,32,H,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Wasps,20,0,Saracens,32,0,Adams Park,Luke Pearce,52,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Saracens,32,0,Wasps,20,0,Adams Park,Luke Pearce,52,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Northampton,16,0,Leicester,22,0,Franklin's Gardens,Wayne Barnes,38,A,N,15,Sat,Mar,2014,2013-14
29/Mar/2014,15:00,Leicester,22,0,Northampton,16,0,Franklin's Gardens,Wayne Barnes,38,A,N,15,Sat,Mar,2014,2013-14
30/Mar/2014,15:00,Newcastle,12,0,Worcester,17,0,Kingston Park,Tim Wigglesworth,29,A,N,15,Sun,Mar,2014,2013-14
30/Mar/2014,15:00,Worcester,17,0,Newcastle,12,0,Kingston Park,Tim Wigglesworth,29,A,N,15,Sun,Mar,2014,2013-14
11/Apr/2014,20:00,Sale,12,0,Harlequins,27,0,Salford City Stadium,Wayne Barnes,39,A,N,20,Fri,Apr,2014,2013-14
11/Apr/2014,20:00,Harlequins,27,0,Sale,12,0,Salford City Stadium,Wayne Barnes,39,A,N,20,Fri,Apr,2014,2013-14
12/Apr/2014,15:00,Gloucester,17,0,Bath,18,0,Kingsholm,Tim Wigglesworth,35,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Bath,18,0,Gloucester,17,0,Kingsholm,Tim Wigglesworth,35,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Leicester,27,0,Wasps,15,0,Welford Road,Andrew Small,42,H,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Wasps,15,0,Leicester,27,0,Welford Road,Andrew Small,42,H,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Worcester,33,2,Exeter,38,0,Sixways,JP Doyle,71,A,N,15,Sat,Apr,2014,2013-14
12/Apr/2014,15:00,Exeter,38,0,Worcester,33,2,Sixways,JP Doyle,71,A,N,15,Sat,Apr,2014,2013-14
13/Apr/2014,14:00,Saracens,28,0,Northampton,24,0,Allianz Park,Matthew Carley,52,H,N,14,Sun,Apr,2014,2013-14
13/Apr/2014,14:00,Northampton,24,0,Saracens,28,0,Allianz Park,Matthew Carley,52,H,N,14,Sun,Apr,2014,2013-14
13/Apr/2014,15:00,London Irish,40,0,Newcastle,12,0,Madejski Stadium,Luke Pearce,52,H,N,15,Sun,Apr,2014,2013-14
13/Apr/2014,15:00,Newcastle,12,0,London Irish,40,0,Madejski Stadium,Luke Pearce,52,H,N,15,Sun,Apr,2014,2013-14
18/Apr/2014,19:45,Harlequins,24,0,Leicester,20,0,Twickenham Stoop,Tim Wigglesworth,44,H,N,19,Fri,Apr,2014,2013-14
18/Apr/2014,19:45,Leicester,20,0,Harlequins,24,0,Twickenham Stoop,Tim Wigglesworth,44,H,N,19,Fri,Apr,2014,2013-14
19/Apr/2014,15:00,Bath,32,0,Worcester,20,0,The Recreation Ground,Matthew Carley,52,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Worcester,20,0,Bath,32,0,The Recreation Ground,Matthew Carley,52,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Exeter,12,0,Sale,55,0,Sandy Park,Dean Richards,67,A,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:00,Sale,55,0,Exeter,12,0,Sandy Park,Dean Richards,67,A,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:15,Wasps,38,0,Gloucester,30,0,Twickenham Stadium,Wayne Barnes,68,H,N,15,Sat,Apr,2014,2013-14
19/Apr/2014,15:15,Gloucester,30,0,Wasps,38,0,Twickenham Stadium,Wayne Barnes,68,H,N,15,Sat,Apr,2014,2013-14
20/Apr/2014,14:00,Northampton,36,0,London Irish,21,0,Franklin's Gardens,JP Doyle,57,H,N,14,Sun,Apr,2014,2013-14
20/Apr/2014,14:00,London Irish,21,0,Northampton,36,0,Franklin's Gardens,JP Doyle,57,H,N,14,Sun,Apr,2014,2013-14
20/Apr/2014,15:00,Newcastle,18,0,Saracens,23,0,Kingston Park,Andrew Small,41,A,N,15,Sun,Apr,2014,2013-14
